,ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,PREJUDICA?,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,COMPUTAÇÃO?,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO
3439,70n5fe504mte88o70n5eq63e6114294b,40,40-44,Masculino,Parda,Sim,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 7 a 10 anos,5000
3440,6znnvqawzwn0dja6znnv5t937e9rtr1b,24,22-24,Masculino,Branca,Não,,FALSE,,TRUE,Mato Grosso (MT),MT,Centro-oeste,0,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Agronegócios,de 501 a 1.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 3 a 4 anos,10000
3441,6zm5r8xtkpc8297ti246zm5rxet9rlf5,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,0,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Público,de 1.001 a 3.000,0,,Analista de Negócios/Business Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,de 1 a 2 anos,14000
3442,6z5q2tcvmu9vrd3o6z9xoi4dvpz0vmsk,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Setor de Energia,Acima de 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
3443,6z5aqtto9p8ujdtpgh6he6z5aksa1xga,,55+,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,0,Sudeste,Pós-graduação,Outra opção,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,Menos de 1 ano,7000
3444,6yzwnwvwpgeqnqt6yz65svkzsk28g91r,30,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Ceará (CE),CE,Nordeste,0,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Indústria,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,3500
3445,6yyxzlj7jiqn23q3a6yyxz8508t1pjnd,33,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Bahia (BA),BA,Nordeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 7 a 10 anos,5000
3446,6yhthx2lwvd3etno0r1l6yjx70fg74lx,34,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Nível de cobrança no trabalho / Stress no trabalho, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",TRUE,São Paulo (SP),SP,Sudeste,0,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,de 1 a 2 anos,18000
3447,6y5g5pg51cnfvqk6y5a4d7umwfhasxw9,36,35-39,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empreendedor ou Empregado (CNPJ),Indústria,de 11 a 50,0,,Analista de Marketing,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3448,6xmtcrw0gklpp7bcve1n66xmtcrw0g6o,22,22-24,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Estagiário,Área da Saúde,Acima de 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
3449,6xkzr78spi81tdd0r6xk54h0ctw2rw3r,25,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Ceará (CE),CE,Nordeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Alimentício,Acima de 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
3450,6xge4183yzja4thrf66xge418yn1nb1h,37,35-39,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Química / Física,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Inteligência de Mercado/Market Intelligence,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Menos de 1 ano,10000
3451,6wngvl4obna5rne6wngzhrh8t9gqh06b,28,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3452,6w6g8d3iirgtkocn0iq6w6g8dj5216zw,33,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Finanças ou Bancos,de 101 a 500,1,Supervisor/Coordenador,,,Acima de R$ 40.001/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,40000
3453,6vxc9rxflbwzclc0tbsr2l3j6vxc9rp5,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Maranhão (MA),MA,Nordeste,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3454,6vuwwskei8929le41z1kug9km6vuwws7,19,17-21,Feminino,Prefiro não informar,Prefiro não informar,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Goiás (GO),GO,Centro-oeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Imobiliário/ Construção Civil,Acima de 3.000,0,,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,2500
3455,6vkvo0zocrfj4c4v6vkbynt2k3bd9bia,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,de 1 a 2 anos,14000
3456,6v97u2exy3sk5kou95po6v97u2rxspub,32,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,FALSE,Estagiário,Marketing,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,1500
3457,6uyw8vjqisem1tcyjr6uyxsv985m0ses,33,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3458,6uvp3qdvzmn72pbias6uvp347eh18uli,53,50-54,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Não tenho graduação formal,,FALSE,Empregado (CLT),Setor Alimentício,de 6 a 10,1,Supervisor/Coordenador,,,de R$ 1.001/mês a R$ 2.000/mês,Mais de 10 anos,Menos de 1 ano,1500
3459,6uddn8yedowxmsaski6uddnzefzlca39,27,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Nordeste,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Internet/Ecommerce,de 1.001 a 3.000,1,Team Leader/Tech Leader,,,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 6 anos,de 1 a 2 anos,27500
3460,6u9a2y2tx2ctozpnx6u9a2ayd0v3yt1v,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Sul,Doutorado ou Phd,Química / Física,FALSE,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,
3461,6u1461c1z256bnb1sh6u1461m9cpeq5q,25,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área de Consultoria,de 101 a 500,0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Menos de 1 ano,10000
3462,6tvwwwjlp3wa6tvww0kj15ex58xt8vje,25,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Nível de cobrança no trabalho / Stress no trabalho, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Estagiário,Tecnologia/Fábrica de Software,de 11 a 50,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
3463,6tr50jce3jqr4kcnnor6tr5zso6q0d9z,25,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Distrito Federal (DF),DF,Centro-oeste,1,,Estudante de Graduação,Outras Engenharias,FALSE,Estagiário,Varejo,de 501 a 1.000,0,,Analytics Engineer,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
3464,6tqfb95kzuznuen6wqu6tqfbklh37hof,35,35-39,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho",TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Outras Engenharias,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
3465,6to13wez1h35azehvbitn6to13wg4ccp,35,35-39,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Senioridade das vagas recebidas em relação à sua experiência",TRUE,São Paulo (SP),SP,Sudeste,0,Nordeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empreendedor ou Empregado (CNPJ),Marketing,de 501 a 1.000,1,Gerente/Head,,,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Menos de 1 ano,14000
3466,6tc2uvkymra1l74nj6tc2uvvuwxyryvm,23,22-24,Masculino,Branca,Não,,FALSE,,TRUE,Mato Grosso (MT),MT,Centro-oeste,1,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Estagiário,Tecnologia/Fábrica de Software,de 6 a 10,0,,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Menos de 1 ano,1500
3467,6srq9iw0irgce0o06srxbb1xbqyjjamy,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Mestrado,Química / Física,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Estatístico,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
3468,6sanincvlnb27vpd6sanetczm00lnrn8,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Prefiro não informar,Educação,de 11 a 50,0,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Mais de 10 anos,7000
3469,6s0cxtchpt54dm7p56s0cxtcv4arflz9,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Menos de 1 ano,14000
3470,6rxbe2ayrxe6n6rxbkgkjr2ggy87qkgk,23,22-24,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Outra Opção,Acima de 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
3471,6ru9sr2yauc8c66ru9swzn66nrs7dxlp,27,25-29,Feminino,Parda,Não,"Não acredito que minha experiência profissional seja afetada devido a esses fatores, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Menos de 1 ano,1500
3472,6rtmfl86a463kdfdqkhm6rtmf7tl8hjj,35,35-39,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Área da Saúde,Acima de 3.000,1,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3473,6rkyr2n4a5hi6rklnf1pit0qvwg6e6hd,25,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,0,Sul,Estudante de Graduação,Outras Engenharias,FALSE,Estagiário,Setor Automotivo,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
3474,6raxtzvkx68b64cgtl26raxtzq7jj5nc,53,50-54,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,"Desempregado, buscando recolocação",,,,,,,,,,
3475,6r8jjy36i281e434nie6r8jjaypapw8w,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,0,,Engenheiro de Machine Learning/ML Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
3476,6r5dgix9k6n8w9rwn6y6r5dgix9yvfhz,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Distrito Federal (DF),DF,Centro-oeste,1,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Tecnologia/Fábrica de Software,de 51 a 100,0,,Analista de Dados/Data Analyst,Sênior,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,18000
3477,6r50iftkwsavjgopn6r50if325j55zdi,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Piauí (PI),PI,Nordeste,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Telecomunicação,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,3500
3478,6r1x0wf7b91bdb146r1x0xo3z9aw0if9,24,22-24,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Estagiário,Finanças ou Bancos,de 1.001 a 3.000,0,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,2500
3479,6q66kf55sw36jo0mmz26q66mi9d6c90g,27,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Paraíba (PB),PB,Nordeste,0,Nordeste,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Área de Consultoria,de 51 a 100,0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3480,6p3khjj82ugvums6p3kqfr9vcgckvd5e,24,22-24,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Sudeste,Graduação/Bacharelado,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,0,,Analista de Dados/Data Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
3481,6omabdndlzrpozh6ompqho1mjg3aeict,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Automotivo,de 101 a 500,0,,Analista de Negócios/Business Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 3 a 4 anos,5000
3482,6ogc5a0um2bechh66ogc5s0lc1bve75o,22,22-24,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",TRUE,Bahia (BA),BA,Nordeste,1,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Telecomunicação,de 11 a 50,1,Supervisor/Coordenador,,,de R$ 1.001/mês a R$ 2.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
